Item_Fat_Content,Item_Type,Year,Outlet_Location,Sales,Rating
Regular,Seafood,2018,Capital Federal,184.35820007324219,4
Regular,Snack Foods,2018,Capital Federal,141.71539306640625,4
Regular,Snack Foods,2018,Capital Federal,155.4971923828125,4
Regular,Snack Foods,2018,Capital Federal,115.45179748535156,4
Regular,Snack Foods,2018,Capital Federal,190.88720703125,4
Regular,Snack Foods,2018,Capital Federal,35.055801391601563,4
Regular,Snack Foods,2018,Capital Federal,163.98420715332031,4
Regular,Soft Drinks,2018,Capital Federal,186.29240417480469,4
Regular,Soft Drinks,2018,Capital Federal,232.99580383300781,4
Regular,Starchy Foods,2018,Capital Federal,225.90620422363281,4
Low Fat,Baking Goods,2018,Capital Federal,113.55439758300781,4
Low Fat,Canned,2018,Capital Federal,216.48240661621094,4
Low Fat,Fruits and Vegetables,2018,Capital Federal,55.427200317382813,4
Low Fat,Others,2018,Capital Federal,56.961399078369141,4
Low Fat,Canned,2016,Capital Federal,264.78839111328125,4
Low Fat,Canned,2016,Capital Federal,184.02920532226563,4
Low Fat,Dairy,2016,Capital Federal,170.44219970703125,4
Low Fat,Frozen Foods,2016,Capital Federal,128.46780395507813,4
Low Fat,Frozen Foods,2016,Capital Federal,58.887798309326172,4
Low Fat,Frozen Foods,2016,Capital Federal,148.73919677734375,4
Low Fat,Fruits and Vegetables,2016,Capital Federal,124.20459747314453,4
Low Fat,Fruits and Vegetables,2016,Capital Federal,182.42660522460938,4
Low Fat,Fruits and Vegetables,2016,Capital Federal,224.07719421386719,4
Low Fat,Health and Hygiene,2016,Capital Federal,131.86259460449219,4
Low Fat,Starchy Foods,2016,Capital Federal,89.717201232910156,4
Low Fat,Baking Goods,2016,Capital Federal,37.516399383544922,4
Low Fat,Baking Goods,2016,Capital Federal,47.603401184082031,4
Low Fat,Baking Goods,2016,Capital Federal,149.30760192871094,4
Low Fat,Baking Goods,2016,Capital Federal,94.146202087402344,4
Low Fat,Baking Goods,2016,Capital Federal,46.274398803710938,4
Low Fat,Baking Goods,2016,Capital Federal,121.93879699707031,4
Low Fat,Baking Goods,2016,Capital Federal,221.41140747070313,4
Low Fat,Baking Goods,2016,Capital Federal,73.737998962402344,4
Low Fat,Baking Goods,2016,Capital Federal,112.35440063476563,4
Low Fat,Baking Goods,2016,Capital Federal,157.02879333496094,4
Low Fat,Breads,2016,Capital Federal,98.269996643066406,4
Low Fat,Breads,2016,Capital Federal,33.355800628662109,4
Low Fat,Breads,2016,Capital Federal,218.91659545898438,4
Low Fat,Breads,2016,Capital Federal,216.61659240722656,4
Low Fat,Canned,2016,Capital Federal,210.52699279785156,4
Low Fat,Canned,2016,Capital Federal,122.20719909667969,4
Low Fat,Canned,2016,Capital Federal,49.537601470947266,4
Low Fat,Canned,2016,Capital Federal,112.1885986328125,4
Low Fat,Canned,2016,Capital Federal,177.96859741210938,4
Low Fat,Canned,2016,Capital Federal,181.89759826660156,4
Low Fat,Dairy,2016,Capital Federal,61.585201263427734,4
Low Fat,Dairy,2016,Capital Federal,41.113800048828125,4
Low Fat,Dairy,2016,Capital Federal,263.02261352539063,4
Low Fat,Dairy,2016,Capital Federal,52.929798126220703,4
Low Fat,Dairy,2016,Capital Federal,264.18838500976563,4
Low Fat,Dairy,2016,Capital Federal,52.098201751708984,4
Low Fat,Dairy,2016,Capital Federal,122.37300109863281,4
Low Fat,Dairy,2016,Capital Federal,36.650600433349609,4
Low Fat,Dairy,2016,Capital Federal,218.18499755859375,4
Low Fat,Dairy,2016,Capital Federal,221.11140441894531,4
Low Fat,Dairy,2016,Capital Federal,48.771800994873047,4
Low Fat,Dairy,2016,Capital Federal,110.32279968261719,4
Low Fat,Dairy,2016,Capital Federal,220.148193359375,4
Low Fat,Frozen Foods,2016,Capital Federal,83.724998474121094,4
Low Fat,Frozen Foods,2016,Capital Federal,154.2998046875,4
Low Fat,Frozen Foods,2016,Capital Federal,148.80760192871094,4
Low Fat,Frozen Foods,2016,Capital Federal,58.558799743652344,4
Low Fat,Frozen Foods,2016,Capital Federal,121.84140014648438,4
Low Fat,Frozen Foods,2016,Capital Federal,59.624599456787109,4
Low Fat,Frozen Foods,2016,Capital Federal,62.1510009765625,4
Low Fat,Frozen Foods,2016,Capital Federal,89.682998657226563,4
Low Fat,Frozen Foods,2016,Capital Federal,121.30979919433594,4
Low Fat,Frozen Foods,2016,Capital Federal,59.690399169921875,4
Low Fat,Frozen Foods,2016,Capital Federal,245.24600219726563,4
Low Fat,Frozen Foods,2016,Capital Federal,39.316398620605469,4
Low Fat,Frozen Foods,2016,Capital Federal,182.59759521484375,4
Low Fat,Frozen Foods,2016,Capital Federal,64.716796875,4
Low Fat,Frozen Foods,2016,Capital Federal,78.166999816894531,4
Low Fat,Frozen Foods,2016,Capital Federal,180.26600646972656,4
Low Fat,Frozen Foods,2016,Capital Federal,74.103797912597656,4
Low Fat,Frozen Foods,2016,Capital Federal,110.28859710693359,4
Low Fat,Frozen Foods,2016,Capital Federal,192.54780578613281,4
Low Fat,Fruits and Vegetables,2016,Capital Federal,176.33700561523438,4
Low Fat,Fruits and Vegetables,2016,Capital Federal,160.89199829101563,4
Low Fat,Fruits and Vegetables,2016,Capital Federal,210.05859375,4
Low Fat,Fruits and Vegetables,2016,Capital Federal,91.314598083496094,4
Low Fat,Fruits and Vegetables,2016,Capital Federal,128.29939270019531,4
Low Fat,Fruits and Vegetables,2016,Capital Federal,192.61619567871094,4
Low Fat,Fruits and Vegetables,2016,Capital Federal,119.94139862060547,4
Low Fat,Fruits and Vegetables,2016,Capital Federal,150.1365966796875,4
Low Fat,Fruits and Vegetables,2016,Capital Federal,113.95179748535156,4
Low Fat,Fruits and Vegetables,2016,Capital Federal,196.67680358886719,4
Low Fat,Fruits and Vegetables,2016,Capital Federal,215.71919250488281,4
Low Fat,Fruits and Vegetables,2016,Capital Federal,50.769199371337891,4
Low Fat,Fruits and Vegetables,2016,Capital Federal,125.80460357666016,4
Low Fat,Fruits and Vegetables,2016,Capital Federal,197.51100158691406,4
Low Fat,Fruits and Vegetables,2016,Capital Federal,37.618999481201172,4
Low Fat,Fruits and Vegetables,2016,Capital Federal,126.40200042724609,4
Low Fat,Fruits and Vegetables,2016,Capital Federal,120.07559967041016,4
Low Fat,Fruits and Vegetables,2016,Capital Federal,37.350601196289063,4
Low Fat,Hard Drinks,2016,Capital Federal,229.26939392089844,4
Low Fat,Hard Drinks,2016,Capital Federal,152.26820373535156,4
Low Fat,Hard Drinks,2016,Capital Federal,61.287799835205078,4
Low Fat,Hard Drinks,2016,Capital Federal,114.08599853515625,4
Low Fat,Hard Drinks,2016,Capital Federal,252.83819580078125,4
Low Fat,Hard Drinks,2016,Capital Federal,127.43620300292969,4
Low Fat,Health and Hygiene,2016,Capital Federal,262.52261352539063,4
Low Fat,Health and Hygiene,2016,Capital Federal,100.53839874267578,4
Low Fat,Health and Hygiene,2016,Capital Federal,160.26040649414063,4
Low Fat,Health and Hygiene,2016,Capital Federal,101.43579864501953,4
Low Fat,Health and Hygiene,2016,Capital Federal,259.52780151367188,4
Low Fat,Health and Hygiene,2016,Capital Federal,33.121601104736328,4
Low Fat,Health and Hygiene,2016,Capital Federal,122.34140014648438,4
Low Fat,Health and Hygiene,2016,Capital Federal,191.91619873046875,4
Low Fat,Health and Hygiene,2016,Capital Federal,59.25360107421875,4
Low Fat,Household,2016,Capital Federal,161.72099304199219,4
Low Fat,Household,2016,Capital Federal,128.76519775390625,4
Low Fat,Household,2016,Capital Federal,145.14700317382813,4
Low Fat,Household,2016,Capital Federal,84.688201904296875,4
Low Fat,Household,2016,Capital Federal,263.69100952148438,4
Low Fat,Household,2016,Capital Federal,112.9176025390625,4
Low Fat,Household,2016,Capital Federal,92.514602661132813,4
Low Fat,Household,2016,Capital Federal,208.427001953125,4
Low Fat,Household,2016,Capital Federal,105.86219787597656,4
Low Fat,Household,2016,Capital Federal,117.84919738769531,4
Low Fat,Household,2016,Capital Federal,115.18080139160156,4
Low Fat,Household,2016,Capital Federal,172.110595703125,4
Low Fat,Household,2016,Capital Federal,190.85299682617188,4
Low Fat,Household,2016,Capital Federal,117.01239776611328,4
Low Fat,Household,2016,Capital Federal,139.84959411621094,4
Low Fat,Household,2016,Capital Federal,210.39019775390625,4
Low Fat,Household,2016,Capital Federal,249.27760314941406,4
Low Fat,Household,2016,Capital Federal,124.63619995117188,4
Low Fat,Household,2016,Capital Federal,114.38600158691406,4
Low Fat,Household,2016,Capital Federal,127.53359985351563,4
Low Fat,Household,2016,Capital Federal,207.09539794921875,4
Low Fat,Household,2016,Capital Federal,215.2218017578125,4
Low Fat,Household,2016,Capital Federal,194.61360168457031,4
Low Fat,Household,2016,Capital Federal,127.13359832763672,4
Low Fat,Household,2016,Capital Federal,86.951400756835938,4
Low Fat,Household,2016,Capital Federal,49.537601470947266,4
Low Fat,Household,2016,Capital Federal,37.918998718261719,4
Low Fat,Household,2016,Capital Federal,73.935401916503906,4
Low Fat,Household,2016,Capital Federal,151.43659973144531,4
Low Fat,Household,2016,Capital Federal,143.37860107421875,4
Low Fat,Meat,2016,Capital Federal,107.893798828125,4
Low Fat,Meat,2016,Capital Federal,162.15780639648438,4
Low Fat,Meat,2016,Capital Federal,184.12919616699219,4
Low Fat,Others,2016,Capital Federal,84.090797424316406,4
Low Fat,Others,2016,Capital Federal,164.15260314941406,4
Low Fat,Others,2016,Capital Federal,189.25300598144531,4
Low Fat,Others,2016,Capital Federal,78.761802673339844,4
Low Fat,Others,2016,Capital Federal,182.76080322265625,4
Low Fat,Others,2016,Capital Federal,243.01960754394531,4
Low Fat,Snack Foods,2016,Capital Federal,193.84519958496094,4
Low Fat,Snack Foods,2016,Capital Federal,110.35700225830078,4
Low Fat,Snack Foods,2016,Capital Federal,248.90919494628906,4
Low Fat,Snack Foods,2016,Capital Federal,113.75440216064453,4
Low Fat,Snack Foods,2016,Capital Federal,107.86219787597656,4
Low Fat,Snack Foods,2016,Capital Federal,113.18340301513672,4
Low Fat,Snack Foods,2016,Capital Federal,64.950996398925781,4
Low Fat,Snack Foods,2016,Capital Federal,43.474399566650391,4
Low Fat,Snack Foods,2016,Capital Federal,144.84700012207031,4
Low Fat,Snack Foods,2016,Capital Federal,92.814598083496094,4
Low Fat,Snack Foods,2016,Capital Federal,115.61759948730469,4
Low Fat,Snack Foods,2016,Capital Federal,164.88679504394531,4
Low Fat,Soft Drinks,2016,Capital Federal,86.088203430175781,4
Low Fat,Soft Drinks,2016,Capital Federal,161.02360534667969,4
Low Fat,Soft Drinks,2016,Capital Federal,153.36819458007813,4
Low Fat,Soft Drinks,2016,Capital Federal,106.62799835205078,4
Low Fat,Soft Drinks,2016,Capital Federal,34.918998718261719,4
Low Fat,Soft Drinks,2016,Capital Federal,45.206001281738281,4
Low Fat,Soft Drinks,2016,Capital Federal,151.90240478515625,4
Low Fat,Soft Drinks,2016,Capital Federal,189.98719787597656,4
Low Fat,Soft Drinks,2016,Capital Federal,170.51060485839844,4
Low Fat,Soft Drinks,2016,Capital Federal,96.675201416015625,4
Low Fat,Soft Drinks,2016,Capital Federal,56.261398315429688,4
Low Fat,Soft Drinks,2016,Capital Federal,84.359199523925781,4
Low Fat,Starchy Foods,2016,Capital Federal,208.7637939453125,4
Regular,Baking Goods,2016,Capital Federal,88.351402282714844,4
Regular,Baking Goods,2016,Capital Federal,188.2239990234375,4
Regular,Baking Goods,2016,Capital Federal,226.106201171875,4
Regular,Baking Goods,2016,Capital Federal,98.7384033203125,4
Regular,Baking Goods,2016,Capital Federal,49.800800323486328,4
Regular,Baking Goods,2016,Capital Federal,161.72099304199219,4
Regular,Baking Goods,2016,Capital Federal,102.06479644775391,4
Regular,Baking Goods,2016,Capital Federal,219.84559631347656,4
Regular,Baking Goods,2016,Capital Federal,181.46339416503906,4
Regular,Baking Goods,2016,Capital Federal,97.204200744628906,4
Regular,Breads,2016,Capital Federal,256.59878540039063,4
Regular,Breads,2016,Capital Federal,186.75559997558594,4
Regular,Breads,2016,Capital Federal,77.598602294921875,4
Regular,Breads,2016,Capital Federal,130.13099670410156,4
Regular,Breakfast,2016,Capital Federal,183.32919311523438,4
Regular,Breakfast,2016,Capital Federal,157.66299438476563,4
Regular,Canned,2016,Capital Federal,123.10459899902344,4
Regular,Canned,2016,Capital Federal,183.39239501953125,4
Regular,Canned,2016,Capital Federal,39.613800048828125,4
Regular,Canned,2016,Capital Federal,87.119796752929688,4
Regular,Canned,2016,Capital Federal,40.545398712158203,4
Regular,Canned,2016,Capital Federal,185.12660217285156,4
Regular,Canned,2016,Capital Federal,215.02180480957031,4
Regular,Canned,2016,Capital Federal,168.27900695800781,4
Regular,Dairy,2016,Capital Federal,125.57039642333984,4
Regular,Dairy,2016,Capital Federal,53.729801177978516,4
Regular,Dairy,2016,Capital Federal,45.937599182128906,4
Regular,Dairy,2016,Capital Federal,57.856201171875,4
Regular,Dairy,2016,Capital Federal,241.05380249023438,4
Regular,Dairy,2016,Capital Federal,119.04399871826172,4
Regular,Dairy,2016,Capital Federal,196.27940368652344,4
Regular,Frozen Foods,2016,Capital Federal,112.65440368652344,4
Regular,Frozen Foods,2016,Capital Federal,89.6488037109375,4
Regular,Frozen Foods,2016,Capital Federal,105.03060150146484,4
Regular,Frozen Foods,2016,Capital Federal,74.735397338867188,4
Regular,Frozen Foods,2016,Capital Federal,74.435401916503906,4
Regular,Frozen Foods,2016,Capital Federal,156.86300659179688,4
Regular,Frozen Foods,2016,Capital Federal,257.29620361328125,4
Regular,Frozen Foods,2016,Capital Federal,198.44259643554688,4
Regular,Frozen Foods,2016,Capital Federal,262.693603515625,4
Regular,Frozen Foods,2016,Capital Federal,124.10459899902344,4
Regular,Frozen Foods,2016,Capital Federal,88.585601806640625,4
Regular,Frozen Foods,2016,Capital Federal,184.42660522460938,4
Regular,Frozen Foods,2016,Capital Federal,148.04179382324219,4
Regular,Frozen Foods,2016,Capital Federal,149.53660583496094,4
Regular,Fruits and Vegetables,2016,Capital Federal,144.97860717773438,4
Regular,Fruits and Vegetables,2016,Capital Federal,260.72518920898438,4
Regular,Fruits and Vegetables,2016,Capital Federal,79.596000671386719,4
Regular,Fruits and Vegetables,2016,Capital Federal,259.06460571289063,4
Regular,Fruits and Vegetables,2016,Capital Federal,190.11880493164063,4
Regular,Fruits and Vegetables,2016,Capital Federal,217.9508056640625,4
Regular,Fruits and Vegetables,2016,Capital Federal,189.58720397949219,4
Regular,Fruits and Vegetables,2016,Capital Federal,110.75700378417969,4
Regular,Fruits and Vegetables,2016,Capital Federal,124.5072021484375,4
Regular,Fruits and Vegetables,2016,Capital Federal,239.65379333496094,4
Regular,Fruits and Vegetables,2016,Capital Federal,180.33180236816406,4
Regular,Fruits and Vegetables,2016,Capital Federal,76.001197814941406,4
Regular,Fruits and Vegetables,2016,Capital Federal,41.679599761962891,4
Regular,Fruits and Vegetables,2016,Capital Federal,48.303398132324219,4
Regular,Fruits and Vegetables,2016,Capital Federal,247.10920715332031,4
Regular,Fruits and Vegetables,2016,Capital Federal,84.388198852539063,4
Regular,Fruits and Vegetables,2016,Capital Federal,186.52139282226563,4
Regular,Fruits and Vegetables,2016,Capital Federal,220.67720031738281,4
Regular,Fruits and Vegetables,2016,Capital Federal,233.29580688476563,4
Regular,Meat,2016,Capital Federal,121.83879852294922,4
Regular,Meat,2016,Capital Federal,94.375198364257813,4
Regular,Meat,2016,Capital Federal,153.23139953613281,4
Regular,Meat,2016,Capital Federal,249.64079284667969,4
Regular,Meat,2016,Capital Federal,234.66160583496094,4
Regular,Meat,2016,Capital Federal,184.29499816894531,4
Regular,Seafood,2016,Capital Federal,171.07640075683594,4
Regular,Snack Foods,2016,Capital Federal,208.79280090332031,4
Regular,Snack Foods,2016,Capital Federal,193.98199462890625,4
Regular,Snack Foods,2016,Capital Federal,41.811199188232422,4
Regular,Snack Foods,2016,Capital Federal,158.55780029296875,4
Regular,Snack Foods,2016,Capital Federal,232.36680603027344,4
Regular,Snack Foods,2016,Capital Federal,169.67900085449219,4
Regular,Snack Foods,2016,Capital Federal,89.585601806640625,4
Regular,Snack Foods,2016,Capital Federal,262.19100952148438,4
Regular,Snack Foods,2016,Capital Federal,159.42619323730469,4
Regular,Snack Foods,2016,Capital Federal,252.27239990234375,4
Regular,Snack Foods,2016,Capital Federal,157.09719848632813,4
Regular,Snack Foods,2016,Capital Federal,144.51280212402344,4
Regular,Snack Foods,2016,Capital Federal,229.43519592285156,4
Regular,Snack Foods,2016,Capital Federal,97.006797790527344,4
Regular,Soft Drinks,2016,Capital Federal,44.611198425292969,4
Regular,Soft Drinks,2016,Capital Federal,175.00540161132813,4
Regular,Starchy Foods,2016,Capital Federal,171.94479370117188,4
Regular,Starchy Foods,2016,Capital Federal,78.295997619628906,4
Low Fat,Breads,2016,Capital Federal,65.782600402832031,4
Low Fat,Frozen Foods,2016,Capital Federal,99.70159912109375,4
Low Fat,Health and Hygiene,2016,Capital Federal,56.893001556396484,4
Low Fat,Household,2016,Capital Federal,55.358798980712891,4
Regular,Baking Goods,2016,Capital Federal,197.01100158691406,4
Regular,Canned,2016,Capital Federal,51.464000701904297,4
Regular,Meat,2016,Capital Federal,212.45860290527344,4
Regular,Snack Foods,2016,Capital Federal,55.558799743652344,4
Low Fat,Frozen Foods,2019,Provincia de Buenos Aires,108.09120178222656,4
Low Fat,Hard Drinks,2019,Provincia de Buenos Aires,55.661399841308594,4
Low Fat,Snack Foods,2019,Provincia de Buenos Aires,182.69500732421875,4
Low Fat,Baking Goods,2020,Provincia de Buenos Aires,45.308601379394531,4
Low Fat,Fruits and Vegetables,2020,Provincia de Buenos Aires,132.92840576171875,4
Low Fat,Hard Drinks,2020,Provincia de Buenos Aires,114.24919891357422,4
Low Fat,Health and Hygiene,2020,Provincia de Buenos Aires,114.84919738769531,4
Low Fat,Health and Hygiene,2020,Provincia de Buenos Aires,34.687400817871094,4
Low Fat,Health and Hygiene,2020,Provincia de Buenos Aires,59.353599548339844,4
Low Fat,Household,2020,Provincia de Buenos Aires,220.74560546875,4
Low Fat,Snack Foods,2020,Provincia de Buenos Aires,119.81240081787109,4
Low Fat,Soft Drinks,2020,Provincia de Buenos Aires,56.661399841308594,4
Low Fat,Baking Goods,2019,Provincia de Buenos Aires,37.016399383544922,4
Low Fat,Baking Goods,2019,Provincia de Buenos Aires,50.203399658203125,4
Low Fat,Baking Goods,2019,Provincia de Buenos Aires,91.846199035644531,4
Low Fat,Baking Goods,2019,Provincia de Buenos Aires,149.10760498046875,4
Low Fat,Baking Goods,2019,Provincia de Buenos Aires,45.274398803710938,4
Low Fat,Baking Goods,2019,Provincia de Buenos Aires,107.12799835205078,4
Low Fat,Baking Goods,2019,Provincia de Buenos Aires,177.63699340820313,4
Low Fat,Baking Goods,2019,Provincia de Buenos Aires,245.21180725097656,4
Low Fat,Baking Goods,2019,Provincia de Buenos Aires,93.080398559570313,4
Low Fat,Baking Goods,2019,Provincia de Buenos Aires,104.033203125,4
Low Fat,Baking Goods,2019,Provincia de Buenos Aires,110.25440216064453,4
Low Fat,Baking Goods,2019,Provincia de Buenos Aires,102.30159759521484,4
Low Fat,Baking Goods,2019,Provincia de Buenos Aires,127.10199737548828,4
Low Fat,Breads,2019,Provincia de Buenos Aires,218.31660461425781,4
Low Fat,Breads,2019,Provincia de Buenos Aires,124.40460205078125,4
Low Fat,Breads,2019,Provincia de Buenos Aires,164.61839294433594,4
Low Fat,Breads,2019,Provincia de Buenos Aires,198.97419738769531,4
Low Fat,Breads,2019,Provincia de Buenos Aires,84.356597900390625,4
Low Fat,Breads,2019,Provincia de Buenos Aires,217.5166015625,4
Low Fat,Breads,2019,Provincia de Buenos Aires,88.785598754882813,4
Low Fat,Breakfast,2019,Provincia de Buenos Aires,164.55259704589844,4
Low Fat,Breakfast,2019,Provincia de Buenos Aires,98.535797119140625,4
Low Fat,Canned,2019,Provincia de Buenos Aires,177.1343994140625,4
Low Fat,Canned,2019,Provincia de Buenos Aires,149.37339782714844,4
Low Fat,Canned,2019,Provincia de Buenos Aires,82.893402099609375,4
Low Fat,Canned,2019,Provincia de Buenos Aires,104.8280029296875,4
Low Fat,Canned,2019,Provincia de Buenos Aires,78.364402770996094,4
Low Fat,Canned,2019,Provincia de Buenos Aires,177.36860656738281,4
Low Fat,Canned,2019,Provincia de Buenos Aires,76.798599243164063,4
Low Fat,Canned,2019,Provincia de Buenos Aires,216.5823974609375,4
Low Fat,Canned,2019,Provincia de Buenos Aires,134.29420471191406,4
Low Fat,Canned,2019,Provincia de Buenos Aires,94.409400939941406,4
Low Fat,Canned,2019,Provincia de Buenos Aires,206.86380004882813,4
Low Fat,Canned,2019,Provincia de Buenos Aires,118.41239929199219,4
Low Fat,Dairy,2019,Provincia de Buenos Aires,87.81719970703125,4
Low Fat,Dairy,2019,Provincia de Buenos Aires,196.57679748535156,4
Low Fat,Dairy,2019,Provincia de Buenos Aires,87.619796752929688,4
Low Fat,Dairy,2019,Provincia de Buenos Aires,39.113800048828125,4
Low Fat,Dairy,2019,Provincia de Buenos Aires,241.38540649414063,4
Low Fat,Dairy,2019,Provincia de Buenos Aires,172.41059875488281,4
Low Fat,Dairy,2019,Provincia de Buenos Aires,83.156600952148438,4
Low Fat,Frozen Foods,2019,Provincia de Buenos Aires,63.25360107421875,4
Low Fat,Frozen Foods,2019,Provincia de Buenos Aires,97.006797790527344,4
Low Fat,Frozen Foods,2019,Provincia de Buenos Aires,238.79060363769531,4
Low Fat,Frozen Foods,2019,Provincia de Buenos Aires,207.89540100097656,4
Low Fat,Frozen Foods,2019,Provincia de Buenos Aires,61.351001739501953,4
Low Fat,Frozen Foods,2019,Provincia de Buenos Aires,106.12799835205078,4
Low Fat,Frozen Foods,2019,Provincia de Buenos Aires,246.84599304199219,4
Low Fat,Frozen Foods,2019,Provincia de Buenos Aires,187.58979797363281,4
Low Fat,Frozen Foods,2019,Provincia de Buenos Aires,79.630203247070313,4
Low Fat,Frozen Foods,2019,Provincia de Buenos Aires,40.182201385498047,4
Low Fat,Frozen Foods,2019,Provincia de Buenos Aires,257.73040771484375,4
Low Fat,Frozen Foods,2019,Provincia de Buenos Aires,226.106201171875,4
Low Fat,Fruits and Vegetables,2019,Provincia de Buenos Aires,165.85000610351563,4
Low Fat,Fruits and Vegetables,2019,Provincia de Buenos Aires,160.89199829101563,4
Low Fat,Fruits and Vegetables,2019,Provincia de Buenos Aires,171.70799255371094,4
Low Fat,Fruits and Vegetables,2019,Provincia de Buenos Aires,225.1719970703125,4
Low Fat,Fruits and Vegetables,2019,Provincia de Buenos Aires,101.76999664306641,4
Low Fat,Fruits and Vegetables,2019,Provincia de Buenos Aires,185.289794921875,4
Low Fat,Fruits and Vegetables,2019,Provincia de Buenos Aires,175.33700561523438,4
Low Fat,Fruits and Vegetables,2019,Provincia de Buenos Aires,60.453601837158203,4
Low Fat,Fruits and Vegetables,2019,Provincia de Buenos Aires,152.83659362792969,4
Low Fat,Fruits and Vegetables,2019,Provincia de Buenos Aires,179.33180236816406,4
Low Fat,Fruits and Vegetables,2019,Provincia de Buenos Aires,216.41659545898438,4
Low Fat,Fruits and Vegetables,2019,Provincia de Buenos Aires,198.94259643554688,4
Low Fat,Fruits and Vegetables,2019,Provincia de Buenos Aires,116.54660034179688,4
Low Fat,Fruits and Vegetables,2019,Provincia de Buenos Aires,103.33059692382813,4
Low Fat,Hard Drinks,2019,Provincia de Buenos Aires,174.43960571289063,4
Low Fat,Hard Drinks,2019,Provincia de Buenos Aires,148.23919677734375,4
Low Fat,Hard Drinks,2019,Provincia de Buenos Aires,152.56820678710938,4
Low Fat,Hard Drinks,2019,Provincia de Buenos Aires,232.96159362792969,4
Low Fat,Hard Drinks,2019,Provincia de Buenos Aires,190.98719787597656,4
Low Fat,Hard Drinks,2019,Provincia de Buenos Aires,75.001197814941406,4
Low Fat,Hard Drinks,2019,Provincia de Buenos Aires,56.461399078369141,4
Low Fat,Hard Drinks,2019,Provincia de Buenos Aires,45.506000518798828,4
Low Fat,Hard Drinks,2019,Provincia de Buenos Aires,187.68719482421875,4
Low Fat,Health and Hygiene,2019,Provincia de Buenos Aires,98.638397216796875,4
Low Fat,Health and Hygiene,2019,Provincia de Buenos Aires,84.922401428222656,4
Low Fat,Health and Hygiene,2019,Provincia de Buenos Aires,96.640998840332031,4
Low Fat,Health and Hygiene,2019,Provincia de Buenos Aires,158.96040344238281,4
Low Fat,Health and Hygiene,2019,Provincia de Buenos Aires,145.61019897460938,4
Low Fat,Health and Hygiene,2019,Provincia de Buenos Aires,200.20840454101563,4
Low Fat,Health and Hygiene,2019,Provincia de Buenos Aires,152.46560668945313,4
Low Fat,Health and Hygiene,2019,Provincia de Buenos Aires,38.948001861572266,4
Low Fat,Health and Hygiene,2019,Provincia de Buenos Aires,48.803398132324219,4
Low Fat,Health and Hygiene,2019,Provincia de Buenos Aires,37.350601196289063,4
Low Fat,Health and Hygiene,2019,Provincia de Buenos Aires,121.94139862060547,4
Low Fat,Health and Hygiene,2019,Provincia de Buenos Aires,54.693000793457031,4
Low Fat,Health and Hygiene,2019,Provincia de Buenos Aires,140.48379516601563,4
Low Fat,Health and Hygiene,2019,Provincia de Buenos Aires,114.84919738769531,4
Low Fat,Health and Hygiene,2019,Provincia de Buenos Aires,39.350601196289063,4
Low Fat,Health and Hygiene,2019,Provincia de Buenos Aires,237.35899353027344,4
Low Fat,Health and Hygiene,2019,Provincia de Buenos Aires,211.72439575195313,4
Low Fat,Health and Hygiene,2019,Provincia de Buenos Aires,108.893798828125,4
Low Fat,Household,2019,Provincia de Buenos Aires,161.12100219726563,4
Low Fat,Household,2019,Provincia de Buenos Aires,143.34700012207031,4
Low Fat,Household,2019,Provincia de Buenos Aires,121.60980224609375,4
Low Fat,Household,2019,Provincia de Buenos Aires,177.10539245605469,4
Low Fat,Household,2019,Provincia de Buenos Aires,123.84140014648438,4
Low Fat,Household,2019,Provincia de Buenos Aires,261.59100341796875,4
Low Fat,Household,2019,Provincia de Buenos Aires,176.83700561523438,4
Low Fat,Household,2019,Provincia de Buenos Aires,233.06419372558594,4
Low Fat,Household,2019,Provincia de Buenos Aires,115.74919891357422,4
Low Fat,Household,2019,Provincia de Buenos Aires,179.26600646972656,4
Low Fat,Household,2019,Provincia de Buenos Aires,192.247802734375,4
Low Fat,Household,2019,Provincia de Buenos Aires,114.71499633789063,4
Low Fat,Household,2019,Provincia de Buenos Aires,149.37080383300781,4
Low Fat,Household,2019,Provincia de Buenos Aires,106.393798828125,4
Low Fat,Household,2019,Provincia de Buenos Aires,176.43699645996094,4
Low Fat,Household,2019,Provincia de Buenos Aires,190.81619262695313,4
Low Fat,Household,2019,Provincia de Buenos Aires,168.44740295410156,4
Low Fat,Household,2019,Provincia de Buenos Aires,120.94139862060547,4
Low Fat,Household,2019,Provincia de Buenos Aires,123.10459899902344,4
Low Fat,Household,2019,Provincia de Buenos Aires,91.446197509765625,4
Low Fat,Household,2019,Provincia de Buenos Aires,247.34599304199219,4
Low Fat,Household,2019,Provincia de Buenos Aires,37.219001770019531,4
Low Fat,Household,2019,Provincia de Buenos Aires,76.369598388671875,4
Low Fat,Meat,2019,Provincia de Buenos Aires,89.117202758789063,4
Low Fat,Others,2019,Provincia de Buenos Aires,194.34779357910156,4
Low Fat,Others,2019,Provincia de Buenos Aires,163.95260620117188,4
Low Fat,Others,2019,Provincia de Buenos Aires,40.248001098632813,4
Low Fat,Others,2019,Provincia de Buenos Aires,35.519001007080078,4
Low Fat,Seafood,2019,Provincia de Buenos Aires,159.56039428710938,4
Low Fat,Snack Foods,2019,Provincia de Buenos Aires,120.10980224609375,4
Low Fat,Snack Foods,2019,Provincia de Buenos Aires,92.646202087402344,4
